'﻿Sensor remetente',' Estado do Paciente',' Enviado às (s)',' Processado às (s)',' Diff (s)',Sensors,'Cycle Time Constraint','Emergency Detection Time Constraint'
Sensor2,medio,569976,570056,0.07982,five,SATISFIED,SATISFIED
Sensor2,bom,570277,570356,0.07918,five,SATISFIED,SATISFIED
Sensor2,medio,580275,580358,0.08247,five,SATISFIED,SATISFIED
Sensor2,ruim,580377,580457,0.07991,five,SATISFIED,SATISFIED
Sensor2,medio,583175,583259,0.08416,five,SATISFIED,SATISFIED
Sensor2,ruim,583.28,583361,0.08059,five,SATISFIED,SATISFIED
Sensor2,ruim,583381,583461,0.07965,five,SATISFIED,SATISFIED
Sensor2,ruim,583675,583756,0.08138,five,SATISFIED,SATISFIED
Sensor2,ruim,586377,586457,0.08026,five,SATISFIED,SATISFIED
Sensor2,ruim,586577,586657,0.07937,five,SATISFIED,SATISFIED
Sensor2,ruim,589377,589458,0.08135,five,SATISFIED,SATISFIED
Sensor2,medio,591774,591856,0.08217,five,SATISFIED,SATISFIED
Sensor2,medio,591876,591.96,0.08416,five,SATISFIED,SATISFIED
Sensor2,medio,591.98,592.06,0.08028,five,SATISFIED,SATISFIED
Sensor2,medio,592.08,592.16,0.07955,five,SATISFIED,SATISFIED
Sensor2,ruim,597273,597357,0.08384,five,SATISFIED,SATISFIED
Sensor2,medio,597376,597457,0.08144,five,SATISFIED,SATISFIED
Sensor2,bom,597.57,597654,0.08361,five,SATISFIED,SATISFIED
Sensor3,medio,5.57387,5.64974,0.07587,five,SATISFIED,SATISFIED
Sensor3,bom,5.78206,5.85477,0.07271,five,SATISFIED,SATISFIED
Sensor3,ruim,7.3811,7.45857,0.07747,five,SATISFIED,SATISFIED
Sensor3,medio,7.58228,7.65527,0.07324,five,SATISFIED,SATISFIED
Sensor3,ruim,8.57977,8.6556,0.07583,five,SATISFIED,SATISFIED
Sensor3,ruim,10.9831,11.0581,0.07503,five,SATISFIED,SATISFIED
Sensor3,medio,11.1889,11.2595,0.07063,five,SATISFIED,SATISFIED
Sensor3,ruim,14.0828,14.1561,0.07324,five,SATISFIED,SATISFIED
Sensor3,ruim,14.3829,14.4587,0.07583,five,SATISFIED,SATISFIED
Sensor3,medio,14.4858,14.5597,0.07392,five,SATISFIED,SATISFIED
Sensor3,ruim,14.6825,14.7572,0.07476,five,SATISFIED,SATISFIED
Sensor3,ruim,15.4817,15.5578,0.07613,five,SATISFIED,SATISFIED
Sensor3,ruim,15.6878,15.7618,0.07398,five,SATISFIED,SATISFIED
Sensor3,ruim,17.5815,17.6581,0.07663,five,SATISFIED,SATISFIED
Sensor3,ruim,18.7825,18.8565,0.07404,five,SATISFIED,SATISFIED
Sensor3,ruim,18.9844,19.0577,0.07328,five,SATISFIED,SATISFIED
Sensor3,ruim,21.3834,21457,0.07359,five,SATISFIED,SATISFIED
Sensor3,medio,21.7815,21.8562,0.0747,five,SATISFIED,SATISFIED
Sensor3,bom,22.1808,22.2572,0.07638,five,SATISFIED,SATISFIED
Sensor3,ruim,24.4804,24.5578,0.0774,five,SATISFIED,SATISFIED
Sensor3,ruim,24.8837,24.96,0.07638,five,SATISFIED,SATISFIED
Sensor3,ruim,24.9852,25.0587,0.07356,five,SATISFIED,SATISFIED
Sensor3,medio,25.6825,25.7584,0.07587,five,SATISFIED,SATISFIED
Sensor3,bom,25.7859,25.8594,0.07345,five,SATISFIED,SATISFIED
Sensor3,ruim,26.2826,26.3575,0.07489,five,SATISFIED,SATISFIED
Sensor3,medio,27.0819,27.1569,0.07498,five,SATISFIED,SATISFIED
Sensor3,ruim,27.1829,27.2612,0.07828,five,SATISFIED,SATISFIED
Sensor3,ruim,27.7825,27857,0.07444,five,SATISFIED,SATISFIED
Sensor3,ruim,28.0837,28.1565,0.07282,five,SATISFIED,SATISFIED
Sensor3,ruim,28.1828,28.2579,0.07507,five,SATISFIED,SATISFIED
Sensor3,ruim,30.5841,30.6605,0.07639,five,SATISFIED,SATISFIED
Sensor3,ruim,30.7838,30.8565,0.07268,five,SATISFIED,SATISFIED
Sensor3,ruim,32581,32.6564,0.0754,five,SATISFIED,SATISFIED
Sensor3,medio,33.1791,33.2563,0.07712,five,SATISFIED,SATISFIED
Sensor3,ruim,33.6807,33.7559,0.07526,five,SATISFIED,SATISFIED
Sensor3,ruim,34.3834,34.4563,0.07289,five,SATISFIED,SATISFIED
Sensor3,ruim,34.4833,34.5577,0.07443,five,SATISFIED,SATISFIED
Sensor3,ruim,48.7806,48.8573,0.07667,five,SATISFIED,SATISFIED
Sensor3,medio,48.8845,48.9621,0.07763,five,SATISFIED,SATISFIED
Sensor3,medio,49.18,49.2564,0.07645,five,SATISFIED,SATISFIED
Sensor3,bom,49.3818,49.4592,0.0774,five,SATISFIED,SATISFIED
Sensor3,ruim,55.4826,55.5568,0.07417,five,SATISFIED,SATISFIED
Sensor3,ruim,56.18,56.2561,0.07606,five,SATISFIED,SATISFIED
Sensor3,ruim,56.2846,56.3612,0.07663,five,SATISFIED,SATISFIED
Sensor3,ruim,56.9813,57.0567,0.07544,five,SATISFIED,SATISFIED
Sensor3,ruim,57.2821,57.3569,0.0748,five,SATISFIED,SATISFIED
Sensor3,ruim,60.2818,60.3577,0.07593,five,SATISFIED,SATISFIED
Sensor3,medio,60.6831,60757,0.07393,five,SATISFIED,SATISFIED
Sensor3,bom,60.7839,60.8596,0.07564,five,SATISFIED,SATISFIED
Sensor3,medio,70882,70.9568,0.0748,five,SATISFIED,SATISFIED
Sensor3,bom,70.9845,71.0596,0.07506,five,SATISFIED,SATISFIED
Sensor3,ruim,72.7823,72.8561,0.07381,five,SATISFIED,SATISFIED
Sensor3,medio,74.6829,74.7579,0.07497,five,SATISFIED,SATISFIED
Sensor3,ruim,74.7849,74.8579,0.07292,five,SATISFIED,SATISFIED
Sensor3,medio,75.3827,75.4579,0.07519,five,SATISFIED,SATISFIED
Sensor3,ruim,75.8793,75.9551,0.07582,five,SATISFIED,SATISFIED
Sensor3,medio,76.1819,76.2565,0.07462,five,SATISFIED,SATISFIED
Sensor3,bom,76.4822,76.5579,0.07567,five,SATISFIED,SATISFIED
Sensor3,ruim,79.0811,79.1564,0.07531,five,SATISFIED,SATISFIED
Sensor3,ruim,79.9831,80.0561,0.07295,five,SATISFIED,SATISFIED
Sensor3,ruim,80.0824,80.1576,0.07519,five,SATISFIED,SATISFIED
Sensor3,ruim,81.6825,81.7577,0.07521,five,SATISFIED,SATISFIED
Sensor3,medio,83.0817,83.1562,0.07448,five,SATISFIED,SATISFIED
Sensor3,bom,83.5807,83.6559,0.07516,five,SATISFIED,SATISFIED
Sensor3,ruim,87.4812,87.5581,0.07686,five,SATISFIED,SATISFIED
Sensor3,ruim,87.5863,87663,0.07667,five,SATISFIED,SATISFIED
Sensor3,medio,89.6819,89.7556,0.07371,five,SATISFIED,SATISFIED
Sensor3,bom,89.8838,89.9564,0.07263,five,SATISFIED,SATISFIED
Sensor3,ruim,95.6838,95.7582,0.07433,five,SATISFIED,SATISFIED
Sensor3,medio,96.8819,96.9584,0.07645,five,SATISFIED,SATISFIED
Sensor3,bom,97.0845,97.1571,0.07259,five,SATISFIED,SATISFIED
Sensor3,ruim,98382,98.4568,0.07473,five,SATISFIED,SATISFIED
Sensor3,medio,98.7796,98.8564,0.07671,five,SATISFIED,SATISFIED
Sensor3,bom,98.8827,98.9592,0.07642,five,SATISFIED,SATISFIED
Sensor3,ruim,99.9833,100055,0.07204,five,SATISFIED,SATISFIED
Sensor3,medio,100184,100257,0.07291,five,SATISFIED,SATISFIED
Sensor3,ruim,100384,100458,0.07377,five,SATISFIED,SATISFIED
Sensor3,medio,101082,101158,0.0762,five,SATISFIED,SATISFIED
Sensor3,bom,101186,101258,0.07287,five,SATISFIED,SATISFIED
Sensor3,ruim,107681,107756,0.07488,five,SATISFIED,SATISFIED
Sensor3,ruim,107784,107.86,0.07633,five,SATISFIED,SATISFIED
Sensor3,bom,108086,108.16,0.07375,five,SATISFIED,SATISFIED
Sensor3,ruim,109183,109257,0.07485,five,SATISFIED,SATISFIED
Sensor3,ruim,110082,110157,0.07423,five,SATISFIED,SATISFIED
Sensor3,ruim,110285,110358,0.07282,five,SATISFIED,SATISFIED
Sensor3,ruim,113881,113962,0.08026,five,SATISFIED,SATISFIED
Sensor3,bom,114379,114458,0.07913,five,SATISFIED,SATISFIED
Sensor3,medio,120483,120557,0.07479,five,SATISFIED,SATISFIED
Sensor3,bom,120584,120659,0.07532,five,SATISFIED,SATISFIED
Sensor3,ruim,120984,121056,0.07196,five,SATISFIED,SATISFIED
Sensor3,ruim,121082,121158,0.07507,five,SATISFIED,SATISFIED
Sensor3,medio,121583,121657,0.07386,five,SATISFIED,SATISFIED
Sensor3,medio,125.69,125763,0.07294,five,SATISFIED,SATISFIED
Sensor3,ruim,125.79,125.86,0.07004,five,SATISFIED,SATISFIED
Sensor3,ruim,126883,126957,0.07475,five,SATISFIED,SATISFIED
Sensor3,ruim,126983,127058,0.07508,five,SATISFIED,SATISFIED
Sensor3,ruim,128686,128761,0.07526,five,SATISFIED,SATISFIED
Sensor3,medio,128885,128958,0.07301,five,SATISFIED,SATISFIED
Sensor3,bom,129384,129455,0.07142,five,SATISFIED,SATISFIED
Sensor3,ruim,134784,134856,0.07204,five,SATISFIED,SATISFIED
Sensor3,medio,134883,134.96,0.07688,five,SATISFIED,SATISFIED
Sensor3,ruim,135184,135258,0.07386,five,SATISFIED,SATISFIED
Sensor3,medio,136082,136158,0.07605,five,SATISFIED,SATISFIED
Sensor3,bom,136582,136657,0.07461,five,SATISFIED,SATISFIED
Sensor3,ruim,137986,138.06,0.07346,five,SATISFIED,SATISFIED
Sensor3,medio,138183,138257,0.07374,five,SATISFIED,SATISFIED
Sensor3,bom,138284,138359,0.07512,five,SATISFIED,SATISFIED
Sensor3,ruim,138783,138857,0.07482,five,SATISFIED,SATISFIED
Sensor3,medio,138984,139055,0.07115,five,SATISFIED,SATISFIED
Sensor3,bom,139.08,139156,0.07609,five,SATISFIED,SATISFIED
Sensor3,ruim,147279,147357,0.07807,five,SATISFIED,SATISFIED
Sensor3,medio,148582,148657,0.07448,five,SATISFIED,SATISFIED
Sensor3,ruim,148684,148761,0.07674,five,SATISFIED,SATISFIED
Sensor3,medio,149281,149358,0.07691,five,SATISFIED,SATISFIED
Sensor3,bom,149483,149556,0.07243,five,SATISFIED,SATISFIED
Sensor3,ruim,162487,162.56,0.07295,five,SATISFIED,SATISFIED
Sensor3,ruim,163383,163458,0.07553,five,SATISFIED,SATISFIED
Sensor3,medio,163486,163561,0.07494,five,SATISFIED,SATISFIED
Sensor3,ruim,166885,166957,0.07213,five,SATISFIED,SATISFIED
Sensor3,ruim,167.38,167457,0.07703,five,SATISFIED,SATISFIED
Sensor3,bom,167687,167.76,0.07349,five,SATISFIED,SATISFIED
Sensor3,ruim,171883,171957,0.07421,five,SATISFIED,SATISFIED
Sensor3,medio,172381,172456,0.07508,five,SATISFIED,SATISFIED
Sensor3,medio,172483,172559,0.07629,five,SATISFIED,SATISFIED
Sensor3,ruim,174483,174557,0.07375,five,SATISFIED,SATISFIED
Sensor3,medio,175179,175253,0.07359,five,SATISFIED,SATISFIED
Sensor3,bom,175383,175454,0.07169,five,SATISFIED,SATISFIED
Sensor3,medio,176184,176261,0.0769,five,SATISFIED,SATISFIED
Sensor3,medio,176289,176364,0.07449,five,SATISFIED,SATISFIED
Sensor3,ruim,179183,179258,0.07523,five,SATISFIED,SATISFIED
Sensor3,medio,181285,181361,0.0764,five,SATISFIED,SATISFIED
Sensor3,bom,181389,181461,0.07166,five,SATISFIED,SATISFIED
Sensor3,ruim,186177,186255,0.07745,five,SATISFIED,SATISFIED
Sensor3,medio,186481,186557,0.07607,five,SATISFIED,SATISFIED
Sensor3,ruim,186584,186661,0.0764,five,SATISFIED,SATISFIED
Sensor3,ruim,187282,187357,0.07527,five,SATISFIED,SATISFIED
Sensor3,medio,187488,187559,0.07166,five,SATISFIED,SATISFIED
Sensor3,medio,193.58,193657,0.07644,five,SATISFIED,SATISFIED
Sensor3,medio,193885,193959,0.07408,five,SATISFIED,SATISFIED
Sensor3,ruim,198784,198859,0.0749,five,SATISFIED,SATISFIED
Sensor3,medio,199.28,199359,0.07871,five,SATISFIED,SATISFIED
Sensor3,ruim,199386,199.46,0.07376,five,SATISFIED,SATISFIED
Sensor3,ruim,203984,204061,0.07667,five,SATISFIED,SATISFIED
Sensor3,ruim,204584,204661,0.0766,five,SATISFIED,SATISFIED
Sensor3,ruim,209081,209157,0.07629,five,SATISFIED,SATISFIED
Sensor3,ruim,209482,209555,0.07306,five,SATISFIED,SATISFIED
Sensor3,ruim,209685,209758,0.07345,five,SATISFIED,SATISFIED
Sensor3,ruim,214284,214.36,0.07587,five,SATISFIED,SATISFIED
Sensor3,medio,215581,215657,0.07578,five,SATISFIED,SATISFIED
Sensor3,ruim,215684,215.76,0.07581,five,SATISFIED,SATISFIED
Sensor3,ruim,223184,223259,0.07416,five,SATISFIED,SATISFIED
Sensor3,medio,223384,223457,0.07272,five,SATISFIED,SATISFIED
Sensor3,bom,223483,223557,0.0736,five,SATISFIED,SATISFIED
Sensor3,ruim,224683,224756,0.07374,five,SATISFIED,SATISFIED
Sensor3,bom,224984,225.06,0.07599,five,SATISFIED,SATISFIED
Sensor3,medio,225086,225.16,0.07366,five,SATISFIED,SATISFIED
Sensor3,bom,225483,225559,0.07607,five,SATISFIED,SATISFIED
Sensor3,ruim,228682,228757,0.07478,five,SATISFIED,SATISFIED
Sensor3,bom,232682,232758,0.07558,five,SATISFIED,SATISFIED
Sensor3,ruim,242084,242158,0.07419,five,SATISFIED,SATISFIED
Sensor3,medio,242584,242657,0.07341,five,SATISFIED,SATISFIED
Sensor3,medio,246782,246858,0.07558,five,SATISFIED,SATISFIED
Sensor3,ruim,246885,246961,0.07609,five,SATISFIED,SATISFIED
Sensor3,ruim,247786,247862,0.07581,five,SATISFIED,SATISFIED
Sensor3,bom,247987,248059,0.0722,five,SATISFIED,SATISFIED
Sensor3,medio,252583,252658,0.07497,five,SATISFIED,SATISFIED
Sensor3,bom,252882,252958,0.07531,five,SATISFIED,SATISFIED
Sensor3,ruim,261686,261758,0.0715,five,SATISFIED,SATISFIED
Sensor3,ruim,261983,262058,0.07533,five,SATISFIED,SATISFIED
Sensor3,ruim,262183,262256,0.07337,five,SATISFIED,SATISFIED
Sensor3,medio,265985,266058,0.07323,five,SATISFIED,SATISFIED
Sensor3,bom,266084,266158,0.07367,five,SATISFIED,SATISFIED
Sensor3,medio,271081,271157,0.07602,five,SATISFIED,SATISFIED
Sensor3,bom,271582,271658,0.07634,five,SATISFIED,SATISFIED
Sensor3,ruim,271984,272057,0.07305,five,SATISFIED,SATISFIED
Sensor3,medio,272481,272555,0.07402,five,SATISFIED,SATISFIED
Sensor3,bom,272.58,272655,0.07495,five,SATISFIED,SATISFIED
Sensor3,ruim,272783,272856,0.07308,five,SATISFIED,SATISFIED
Sensor3,medio,273282,273357,0.07483,five,SATISFIED,SATISFIED
Sensor3,bom,273679,273757,0.07779,five,SATISFIED,SATISFIED
Sensor3,medio,279781,279857,0.07584,five,SATISFIED,SATISFIED
Sensor3,ruim,279986,280059,0.07331,five,SATISFIED,SATISFIED
Sensor3,medio,280485,280562,0.0771,five,SATISFIED,SATISFIED
Sensor3,bom,280.59,280662,0.07208,five,SATISFIED,SATISFIED
Sensor3,medio,282182,282257,0.07484,five,SATISFIED,SATISFIED
Sensor3,bom,282285,282361,0.07655,five,SATISFIED,SATISFIED
Sensor3,ruim,282983,283059,0.07615,five,SATISFIED,SATISFIED
Sensor3,medio,283384,283456,0.07228,five,SATISFIED,SATISFIED
Sensor3,bom,283484,283561,0.0766,five,SATISFIED,SATISFIED
Sensor3,ruim,285483,285556,0.07334,five,SATISFIED,SATISFIED
Sensor3,bom,285582,285659,0.07703,five,SATISFIED,SATISFIED
Sensor3,medio,285784,285857,0.07298,five,SATISFIED,SATISFIED
Sensor3,bom,285884,285959,0.07461,five,SATISFIED,SATISFIED
Sensor3,medio,288382,288457,0.07487,five,SATISFIED,SATISFIED
Sensor3,bom,288485,288.56,0.07584,five,SATISFIED,SATISFIED
Sensor3,ruim,292.68,292757,0.07698,five,SATISFIED,SATISFIED
Sensor3,ruim,292783,292859,0.07524,five,SATISFIED,SATISFIED
Sensor3,ruim,303381,303456,0.07544,five,SATISFIED,SATISFIED
Sensor3,medio,306286,306.36,0.07394,five,SATISFIED,SATISFIED
Sensor3,bom,306583,306657,0.07419,five,SATISFIED,SATISFIED
Sensor3,ruim,315.28,315356,0.07625,five,SATISFIED,SATISFIED
Sensor3,medio,315482,315559,0.07727,five,SATISFIED,SATISFIED
Sensor3,medio,315688,315757,0.0688,five,SATISFIED,SATISFIED
Sensor3,medio,320683,320757,0.0737,five,SATISFIED,SATISFIED
Sensor3,bom,320.98,321055,0.0752,five,SATISFIED,SATISFIED
Sensor3,ruim,321881,321957,0.07594,five,SATISFIED,SATISFIED
Sensor3,medio,322082,322156,0.07406,five,SATISFIED,SATISFIED
Sensor3,ruim,322182,322259,0.07633,five,SATISFIED,SATISFIED
Sensor3,medio,323581,323658,0.07721,five,SATISFIED,SATISFIED
Sensor3,bom,323686,323759,0.07362,five,SATISFIED,SATISFIED
Sensor3,medio,325583,325.66,0.07712,five,SATISFIED,SATISFIED
Sensor3,ruim,325786,325859,0.07232,five,SATISFIED,SATISFIED
Sensor3,ruim,325886,325.96,0.07425,five,SATISFIED,SATISFIED
Sensor3,medio,326782,326857,0.07501,five,SATISFIED,SATISFIED
Sensor3,bom,326886,326962,0.07588,five,SATISFIED,SATISFIED
Sensor3,ruim,329482,329556,0.07375,five,SATISFIED,SATISFIED
Sensor3,ruim,331984,332059,0.07488,five,SATISFIED,SATISFIED
Sensor3,ruim,332085,332157,0.07228,five,SATISFIED,SATISFIED
Sensor3,ruim,333.68,333757,0.07672,five,SATISFIED,SATISFIED
Sensor3,medio,334183,334257,0.07321,five,SATISFIED,SATISFIED
Sensor3,bom,334481,334556,0.07531,five,SATISFIED,SATISFIED
Sensor3,ruim,339082,339157,0.07529,five,SATISFIED,SATISFIED
Sensor3,medio,340187,340259,0.07244,five,SATISFIED,SATISFIED
Sensor3,ruim,340285,340359,0.07408,five,SATISFIED,SATISFIED
Sensor3,medio,341785,341861,0.07545,five,SATISFIED,SATISFIED
Sensor3,ruim,341888,341.96,0.07194,five,SATISFIED,SATISFIED
Sensor3,ruim,342086,342158,0.07134,five,SATISFIED,SATISFIED
Sensor3,ruim,342187,342.26,0.07369,five,SATISFIED,SATISFIED
Sensor3,ruim,346177,346257,0.08011,five,SATISFIED,SATISFIED
Sensor3,ruim,347282,347358,0.07616,five,SATISFIED,SATISFIED
Sensor3,ruim,347682,347757,0.07496,five,SATISFIED,SATISFIED
Sensor3,ruim,353.88,353957,0.07718,five,SATISFIED,SATISFIED
Sensor3,bom,354381,354458,0.07687,five,SATISFIED,SATISFIED
Sensor3,ruim,354585,354657,0.07113,five,SATISFIED,SATISFIED
Sensor3,medio,354683,354758,0.07593,five,SATISFIED,SATISFIED
Sensor3,bom,354785,354859,0.07397,five,SATISFIED,SATISFIED
Sensor3,medio,363881,363956,0.0749,five,SATISFIED,SATISFIED
Sensor3,ruim,364085,364159,0.07475,five,SATISFIED,SATISFIED
Sensor3,bom,364877,364954,0.07718,five,SATISFIED,SATISFIED
Sensor3,ruim,371582,371657,0.07551,five,SATISFIED,SATISFIED
Sensor3,medio,371984,372056,0.07232,five,SATISFIED,SATISFIED
Sensor3,medio,373483,373557,0.07408,five,SATISFIED,SATISFIED
Sensor3,bom,373584,373.66,0.07502,five,SATISFIED,SATISFIED
Sensor3,medio,381082,381157,0.07529,five,SATISFIED,SATISFIED
Sensor3,ruim,381285,381357,0.0712,five,SATISFIED,SATISFIED
Sensor3,medio,381385,381.46,0.07575,five,SATISFIED,SATISFIED
Sensor3,ruim,381884,381956,0.07152,five,SATISFIED,SATISFIED
Sensor3,medio,383783,383857,0.07422,five,SATISFIED,SATISFIED
Sensor3,bom,383884,383958,0.07455,five,SATISFIED,SATISFIED
Sensor3,medio,384083,384156,0.07332,five,SATISFIED,SATISFIED
Sensor3,ruim,384284,384356,0.07226,five,SATISFIED,SATISFIED
Sensor3,medio,384382,384457,0.07483,five,SATISFIED,SATISFIED
Sensor3,bom,384484,384559,0.07474,five,SATISFIED,SATISFIED
Sensor3,ruim,384.98,385056,0.07603,five,SATISFIED,SATISFIED
Sensor3,ruim,385381,385459,0.07758,five,SATISFIED,SATISFIED
Sensor3,ruim,385485,385561,0.07558,five,SATISFIED,SATISFIED
Sensor3,ruim,389781,389857,0.07572,five,SATISFIED,SATISFIED
Sensor3,medio,390982,391059,0.07668,five,SATISFIED,SATISFIED
Sensor3,ruim,391183,391256,0.07288,five,SATISFIED,SATISFIED
Sensor3,ruim,391.78,391855,0.07481,five,SATISFIED,SATISFIED
Sensor3,medio,391881,391961,0.07918,five,SATISFIED,SATISFIED
Sensor3,ruim,400982,401057,0.07525,five,SATISFIED,SATISFIED
Sensor3,medio,401184,401258,0.0742,five,SATISFIED,SATISFIED
Sensor3,ruim,401284,401357,0.0722,five,SATISFIED,SATISFIED
Sensor3,medio,403383,403456,0.07368,five,SATISFIED,SATISFIED
Sensor3,bom,403483,403559,0.07592,five,SATISFIED,SATISFIED
Sensor3,ruim,403882,403957,0.07443,five,SATISFIED,SATISFIED
Sensor3,ruim,404.18,404256,0.07569,five,SATISFIED,SATISFIED
Sensor3,medio,406087,406161,0.07419,five,SATISFIED,SATISFIED
Sensor3,ruim,406188,406262,0.07361,five,SATISFIED,SATISFIED
Sensor3,medio,407081,407155,0.0739,five,SATISFIED,SATISFIED
Sensor3,ruim,407285,407357,0.07243,five,SATISFIED,SATISFIED
Sensor3,ruim,407486,407.56,0.07342,five,SATISFIED,SATISFIED
Sensor3,ruim,407587,407.66,0.07234,five,SATISFIED,SATISFIED
Sensor3,ruim,413686,413756,0.06996,five,SATISFIED,SATISFIED
Sensor3,medio,413985,414061,0.07589,five,SATISFIED,SATISFIED
Sensor3,bom,414186,414261,0.0753,five,SATISFIED,SATISFIED
Sensor3,medio,416483,416556,0.07357,five,SATISFIED,SATISFIED
Sensor3,bom,416784,416859,0.07497,five,SATISFIED,SATISFIED
Sensor3,ruim,427782,427855,0.07318,five,SATISFIED,SATISFIED
Sensor3,ruim,428083,428155,0.07208,five,SATISFIED,SATISFIED
Sensor3,ruim,431183,431257,0.07386,five,SATISFIED,SATISFIED
Sensor3,medio,432382,432457,0.07473,five,SATISFIED,SATISFIED
Sensor3,bom,432.88,432956,0.07589,five,SATISFIED,SATISFIED
Sensor3,ruim,434682,434757,0.07462,five,SATISFIED,SATISFIED
Sensor3,medio,434784,434.86,0.07585,five,SATISFIED,SATISFIED
Sensor3,ruim,435287,435362,0.07508,five,SATISFIED,SATISFIED
Sensor3,ruim,440083,440156,0.07365,five,SATISFIED,SATISFIED
Sensor3,medio,441384,441458,0.07415,five,SATISFIED,SATISFIED
Sensor3,bom,441484,441559,0.07474,five,SATISFIED,SATISFIED
Sensor3,ruim,444484,444557,0.07381,five,SATISFIED,SATISFIED
Sensor3,medio,444584,444659,0.07527,five,SATISFIED,SATISFIED
Sensor3,bom,444685,444759,0.0739,five,SATISFIED,SATISFIED
Sensor3,medio,449184,449258,0.0738,five,SATISFIED,SATISFIED
Sensor3,ruim,449486,449.56,0.07396,five,SATISFIED,SATISFIED
Sensor3,ruim,449688,449.76,0.07209,five,SATISFIED,SATISFIED
Sensor3,ruim,449787,449.86,0.07396,five,SATISFIED,SATISFIED
Sensor3,medio,454385,454457,0.07216,five,SATISFIED,SATISFIED
Sensor3,medio,454684,454757,0.07319,five,SATISFIED,SATISFIED
Sensor3,ruim,455485,455559,0.07423,five,SATISFIED,SATISFIED
Sensor3,medio,455783,455859,0.07587,five,SATISFIED,SATISFIED
Sensor3,bom,455885,455958,0.07296,five,SATISFIED,SATISFIED
Sensor3,medio,456283,456357,0.0742,five,SATISFIED,SATISFIED
Sensor3,medio,456883,456957,0.07423,five,SATISFIED,SATISFIED
Sensor3,medio,457.88,457958,0.07835,five,SATISFIED,SATISFIED
Sensor3,bom,457986,458061,0.07456,five,SATISFIED,SATISFIED
Sensor3,medio,461686,461758,0.07216,five,SATISFIED,SATISFIED
Sensor3,bom,461882,461955,0.07291,five,SATISFIED,SATISFIED
Sensor3,ruim,464983,465057,0.07356,five,SATISFIED,SATISFIED
Sensor3,ruim,465381,465457,0.07601,five,SATISFIED,SATISFIED
Sensor3,ruim,469.18,469258,0.07835,five,SATISFIED,SATISFIED
Sensor3,ruim,469482,469555,0.0726,five,SATISFIED,SATISFIED
Sensor3,ruim,469.58,469657,0.07671,five,SATISFIED,SATISFIED
Sensor3,ruim,470387,470463,0.07553,five,SATISFIED,SATISFIED
Sensor3,ruim,470588,470658,0.06977,five,SATISFIED,SATISFIED
Sensor3,medio,479582,479657,0.07495,five,SATISFIED,SATISFIED
Sensor3,ruim,479883,479956,0.07268,five,SATISFIED,SATISFIED
Sensor3,medio,480482,480557,0.0743,five,SATISFIED,SATISFIED
Sensor3,ruim,480685,480757,0.0724,five,SATISFIED,SATISFIED
Sensor3,medio,481.48,481556,0.07618,five,SATISFIED,SATISFIED
Sensor3,bom,481781,481857,0.07551,five,SATISFIED,SATISFIED
Sensor3,medio,482.58,482656,0.07651,five,SATISFIED,SATISFIED
Sensor3,bom,482684,482759,0.07518,five,SATISFIED,SATISFIED
Sensor3,ruim,484685,484.76,0.0753,five,SATISFIED,SATISFIED
Sensor3,medio,486285,486362,0.07739,five,SATISFIED,SATISFIED
Sensor3,ruim,486484,486557,0.07268,five,SATISFIED,SATISFIED
Sensor3,medio,486884,486957,0.07379,five,SATISFIED,SATISFIED
Sensor3,medio,486984,487.06,0.07599,five,SATISFIED,SATISFIED
Sensor3,ruim,488.88,488956,0.07585,five,SATISFIED,SATISFIED
Sensor3,medio,489084,489157,0.07246,five,SATISFIED,SATISFIED
Sensor3,medio,489286,489358,0.07269,five,SATISFIED,SATISFIED
Sensor3,ruim,492685,492759,0.07424,five,SATISFIED,SATISFIED
Sensor3,medio,494688,494.76,0.07273,five,SATISFIED,SATISFIED
Sensor3,ruim,494788,494861,0.07327,five,SATISFIED,SATISFIED
Sensor3,medio,498484,498558,0.07413,five,SATISFIED,SATISFIED
Sensor3,bom,498781,498857,0.07605,five,SATISFIED,SATISFIED
Sensor3,ruim,499781,499857,0.07538,five,SATISFIED,SATISFIED
Sensor3,medio,500285,500357,0.07211,five,SATISFIED,SATISFIED
Sensor3,bom,500383,500458,0.07543,five,SATISFIED,SATISFIED
Sensor3,ruim,501583,501657,0.07412,five,SATISFIED,SATISFIED
Sensor3,medio,501981,502056,0.07493,five,SATISFIED,SATISFIED
Sensor3,ruim,502184,502256,0.07275,five,SATISFIED,SATISFIED
Sensor3,medio,503483,503557,0.0739,five,SATISFIED,SATISFIED
Sensor3,medio,503784,503858,0.07428,five,SATISFIED,SATISFIED
Sensor3,medio,504084,504157,0.07333,five,SATISFIED,SATISFIED
Sensor3,bom,504483,504557,0.07401,five,SATISFIED,SATISFIED
Sensor3,medio,506883,506958,0.07496,five,SATISFIED,SATISFIED
Sensor3,bom,506986,507059,0.07295,five,SATISFIED,SATISFIED
Sensor3,ruim,509082,509156,0.07491,five,SATISFIED,SATISFIED
Sensor3,medio,510681,510756,0.07475,five,SATISFIED,SATISFIED
Sensor3,ruim,511181,511256,0.07468,five,SATISFIED,SATISFIED
Sensor3,ruim,512183,512256,0.07287,five,SATISFIED,SATISFIED
Sensor3,ruim,512382,512457,0.07493,five,SATISFIED,SATISFIED
Sensor3,ruim,516681,516758,0.07618,five,SATISFIED,SATISFIED
